date,game_id,team,location,G,OT_flag,win_flag
2021-10-12,211012_TBLPIT,TBL,H,2,,0
2021-10-12,211012_VGKSEA,VGK,H,4,,1
2021-10-13,211013_ANAWPG,ANA,H,4,,1
2021-10-13,211013_COLCHI,COL,H,4,,1
2021-10-13,211013_EDMVAN,EDM,H,3,SO,1
2021-10-13,211013_TORMTL,TOR,H,2,,1
2021-10-13,211013_WSHNYR,WSH,H,5,,1
2021-10-14,211014_BUFMTL,BUF,H,5,,1
2021-10-14,211014_CARNYI,CAR,H,6,,1
2021-10-14,211014_CBJARI,CBJ,H,8,,1
2021-10-14,211014_DETTBL,DET,H,6,OT,0
2021-10-14,211014_FLAPIT,FLA,H,5,OT,1
2021-10-14,211014_LAKVGK,LAK,H,6,,1
2021-10-14,211014_NSHSEA,NSH,H,3,,0
2021-10-14,211014_NYRDAL,NYR,H,2,OT,0
2021-10-14,211014_OTTTOR,OTT,H,3,,1
2021-10-15,211015_ANAMIN,ANA,H,1,,0
2021-10-15,211015_NJDCHI,NJD,H,4,OT,1
2021-10-15,211015_PHIVAN,PHI,H,4,SO,0
2021-10-16,211016_BOSDAL,BOS,H,3,,1
2021-10-16,211016_BUFARI,BUF,H,2,SO,1
2021-10-16,211016_CBJSEA,CBJ,H,2,OT,1
2021-10-16,211016_COLSTL,COL,H,3,,0
2021-10-16,211016_DETVAN,DET,H,3,,1
2021-10-16,211016_EDMCGY,EDM,H,5,,1
2021-10-16,211016_FLANYI,FLA,H,5,,1
2021-10-16,211016_LAKMIN,LAK,H,2,,0
2021-10-16,211016_MTLNYR,MTL,H,1,,0
2021-10-16,211016_NSHCAR,NSH,H,2,,0
2021-10-16,211016_PITCHI,PIT,H,5,,1
2021-10-16,211016_SJSWPG,SJS,H,4,,1
2021-10-16,211016_TOROTT,TOR,H,3,,1
2021-10-16,211016_WSHTBL,WSH,H,1,OT,0
2021-10-17,211017_OTTDAL,OTT,H,3,,1
2021-10-18,211018_ARISTL,ARI,H,4,,0
2021-10-18,211018_CGYANA,CGY,H,2,OT,0
2021-10-18,211018_PHISEA,PHI,H,6,,1
2021-10-18,211018_TORNYR,TOR,H,1,OT,0
2021-10-19,211019_BUFVAN,BUF,H,5,,1
2021-10-19,211019_CHINYI,CHI,H,1,,0
2021-10-19,211019_DETCBJ,DET,H,4,,1
2021-10-19,211019_EDMANA,EDM,H,6,,1
2021-10-19,211019_MINWPG,MIN,H,6,OT,1
2021-10-19,211019_MTLSJS,MTL,H,0,,0
2021-10-19,211019_NJDSEA,NJD,H,4,,1
2021-10-19,211019_NSHLAK,NSH,H,2,,1
2021-10-19,211019_PITDAL,PIT,H,1,SO,0
2021-10-19,211019_TBLFLA,TBL,H,1,,0
2021-10-19,211019_WSHCOL,WSH,H,6,,1
2021-10-20,211020_PHIBOS,PHI,H,6,,1
2021-10-20,211020_VGKSTL,VGK,H,1,,0
2021-10-21,211021_ARIEDM,ARI,H,1,,0
2021-10-21,211021_CBJNYI,CBJ,H,3,OT,1
2021-10-21,211021_CHIVAN,CHI,H,1,,0
2021-10-21,211021_DETCGY,DET,H,0,,0
2021-10-21,211021_FLACOL,FLA,H,4,,1
2021-10-21,211021_MTLCAR,MTL,H,1,,0
2021-10-21,211021_NJDWSH,NJD,H,1,,0
2021-10-21,211021_NSHNYR,NSH,H,1,,0
2021-10-21,211021_OTTSJS,OTT,H,1,,0
2021-10-21,211021_WPGANA,WPG,H,5,,1
2021-10-22,211022_BUFBOS,BUF,H,1,,0
2021-10-22,211022_DALLAK,DAL,H,3,OT,1
2021-10-22,211022_TORSJS,TOR,H,3,,0
2021-10-22,211022_VGKEDM,VGK,H,3,,0
2021-10-23,211023_ARINYI,ARI,H,0,,0
2021-10-23,211023_CBJCAR,CBJ,H,1,,0
2021-10-23,211023_MINANA,MIN,H,4,OT,1
2021-10-23,211023_MTLDET,MTL,H,6,,1
2021-10-23,211023_NJDBUF,NJD,H,2,OT,1
2021-10-23,211023_OTTNYR,OTT,H,2,,0
2021-10-23,211023_PHIFLA,PHI,H,2,,0
2021-10-23,211023_PITTOR,PIT,H,7,,1
2021-10-23,211023_SEAVAN,SEA,H,2,,0
2021-10-23,211023_STLLAK,STL,H,7,,1
2021-10-23,211023_TBLCOL,TBL,H,3,SO,0
2021-10-23,211023_WPGNSH,WPG,H,6,,1
2021-10-23,211023_WSHCGY,WSH,H,3,OT,0
2021-10-24,211024_BOSSJS,BOS,H,4,,1
2021-10-24,211024_CHIDET,CHI,H,3,,0
2021-10-24,211024_MINNSH,MIN,H,2,,0
2021-10-24,211024_VGKNYI,VGK,H,0,,0
2021-10-25,211025_BUFTBL,BUF,H,5,,1
2021-10-25,211025_CARTOR,CAR,H,4,,1
2021-10-25,211025_CBJDAL,CBJ,H,4,,1
2021-10-25,211025_FLAARI,FLA,H,5,,1
2021-10-25,211025_NYRCGY,NYR,H,1,,0
2021-10-25,211025_OTTWSH,OTT,H,5,,0
2021-10-25,211025_STLLAK,STL,H,3,,1
2021-10-26,211026_ANAWPG,ANA,H,3,,0
2021-10-26,211026_COLVGK,COL,H,1,,0
2021-10-26,211026_NJDCGY,NJD,H,3,,0
2021-10-26,211026_NSHSJS,NSH,H,3,,1
2021-10-26,211026_PITTBL,PIT,H,1,,0
2021-10-26,211026_SEAMTL,SEA,H,5,,1
2021-10-26,211026_VANMIN,VAN,H,2,,0
2021-10-27,211027_CHITOR,CHI,H,2,OT,0
2021-10-27,211027_DALVGK,DAL,H,2,OT,0
2021-10-27,211027_EDMPHI,EDM,H,3,,0
2021-10-27,211027_FLABOS,FLA,H,4,,1
2021-10-27,211027_WSHDET,WSH,H,2,OT,0
2021-10-28,211028_ANABUF,ANA,H,3,OT,0
2021-10-28,211028_CARBOS,CAR,H,3,,1
2021-10-28,211028_LAKWPG,LAK,H,2,,0
2021-10-28,211028_PITCGY,PIT,H,0,,0
2021-10-28,211028_SEAMIN,SEA,H,4,,1
2021-10-28,211028_SJSMTL,SJS,H,0,,0
2021-10-28,211028_STLCOL,STL,H,3,,0
2021-10-28,211028_TBLARI,TBL,H,5,,1
2021-10-28,211028_VANPHI,VAN,H,1,,0
2021-10-29,211029_CARCHI,CAR,H,6,,1
2021-10-29,211029_DALOTT,DAL,H,1,,0
2021-10-29,211029_DETFLA,DET,H,2,OT,0
2021-10-29,211029_NYRCBJ,NYR,H,4,,1
2021-10-29,211029_VGKANA,VGK,H,5,SO,1
2021-10-29,211029_WSHARI,WSH,H,2,,1
2021-10-30,211030_BOSFLA,BOS,H,3,SO,1
2021-10-30,211030_CGYPHI,CGY,H,4,,1
2021-10-30,211030_COLMIN,COL,H,4,,1
2021-10-30,211030_LAKMTL,LAK,H,5,,1
2021-10-30,211030_NSHNYI,NSH,H,3,SO,1
2021-10-30,211030_PITNJD,PIT,H,2,,0
2021-10-30,211030_SJSWPG,SJS,H,2,OT,1
2021-10-30,211030_STLCHI,STL,H,1,,1
2021-10-30,211030_TORDET,TOR,H,5,,1
2021-10-30,211030_VANEDM,VAN,H,1,,0
2021-10-31,211031_ANAMTL,ANA,H,4,,1
2021-10-31,211031_CARARI,CAR,H,2,,1
2021-10-31,211031_LAKBUF,LAK,H,3,,1
2021-10-31,211031_NJDCBJ,NJD,H,3,SO,0
2021-10-31,211031_SEANYR,SEA,H,1,,0
2021-11-01,211101_CHIOTT,CHI,H,5,,1
2021-11-01,211101_EDMSEA,EDM,H,5,,1
2021-11-01,211101_TBLWSH,TBL,H,3,,1
2021-11-02,211102_ANANJD,ANA,H,4,,1
2021-11-02,211102_CGYNSH,CGY,H,2,OT,0
2021-11-02,211102_MINOTT,MIN,H,5,OT,1
2021-11-02,211102_MTLDET,MTL,H,3,,1
2021-11-02,211102_PHIARI,PHI,H,3,,1
2021-11-02,211102_SJSBUF,SJS,H,5,,1
2021-11-02,211102_TORVGK,TOR,H,4,,1
2021-11-02,211102_VANNYR,VAN,H,3,OT,1
2021-11-02,211102_WPGDAL,WPG,H,4,SO,1
2021-11-03,211103_CHICAR,CHI,H,3,,0
2021-11-03,211103_COLCBJ,COL,H,4,OT,0
2021-11-03,211103_EDMNSH,EDM,H,5,,1
2021-11-03,211103_LAKSTL,LAK,H,3,SO,1
2021-11-04,211104_BOSDET,BOS,H,5,,1
2021-11-04,211104_CGYDAL,CGY,H,3,OT,0
2021-11-04,211104_FLAWSH,FLA,H,5,OT,1
2021-11-04,211104_MTLNYI,MTL,H,2,,0
2021-11-04,211104_OTTVGK,OTT,H,1,,0
2021-11-04,211104_PITPHI,PIT,H,3,OT,1
2021-11-04,211104_SEABUF,SEA,H,5,,1
2021-11-04,211104_SJSSTL,SJS,H,3,,0
2021-11-04,211104_TORTBL,TOR,H,2,OT,1
2021-11-05,211105_ANAARI,ANA,H,3,,1
2021-11-05,211105_EDMNYR,EDM,H,6,OT,1
2021-11-05,211105_LAKNJD,LAK,H,3,OT,1
2021-11-05,211105_VANNSH,VAN,H,2,,0
2021-11-05,211105_WPGCHI,WPG,H,5,,1
2021-11-06,211106_ARISEA,ARI,H,5,,1
2021-11-06,211106_BUFDET,BUF,H,3,OT,0
2021-11-06,211106_CBJCOL,CBJ,H,4,,1
2021-11-06,211106_CGYNYR,CGY,H,6,,1
2021-11-06,211106_FLACAR,FLA,H,5,,1
2021-11-06,211106_MTLVGK,MTL,H,2,,0
2021-11-06,211106_OTTTBL,OTT,H,3,,0
2021-11-06,211106_PITMIN,PIT,H,4,SO,0
2021-11-06,211106_SJSNJD,SJS,H,2,SO,0
2021-11-06,211106_TORBOS,TOR,H,5,,1
2021-11-06,211106_WPGNYI,WPG,H,0,,0
2021-11-06,211106_WSHPHI,WSH,H,1,,0
2021-11-07,211107_ANASTL,ANA,H,4,,1
2021-11-07,211107_CHINSH,CHI,H,2,OT,1
2021-11-07,211107_DETVGK,DET,H,5,,1
2021-11-07,211107_MINNYI,MIN,H,5,,1
2021-11-07,211107_VANDAL,VAN,H,6,,1
2021-11-08,211108_NYRFLA,NYR,H,4,,1
2021-11-08,211108_TORLAK,TOR,H,1,,0
2021-11-08,211108_WSHBUF,WSH,H,5,,1
2021-11-09,211109_BOSOTT,BOS,H,3,,1
2021-11-09,211109_CGYSJS,CGY,H,1,,0
2021-11-09,211109_CHIPIT,CHI,H,3,SO,1
2021-11-09,211109_DETEDM,DET,H,4,,1
2021-11-09,211109_MTLLAK,MTL,H,2,OT,0
2021-11-09,211109_NJDFLA,NJD,H,7,,1
2021-11-09,211109_TBLCAR,TBL,H,1,OT,0
2021-11-09,211109_VANANA,VAN,H,2,OT,0
2021-11-09,211109_VGKSEA,VGK,H,4,,1
2021-11-09,211109_WPGSTL,WPG,H,2,SO,0
2021-11-10,211110_ARIMIN,ARI,H,2,,0
2021-11-10,211110_DALNSH,DAL,H,2,,0
2021-11-10,211110_PHITOR,PHI,H,0,,0
2021-11-11,211111_BOSEDM,BOS,H,3,,0
2021-11-11,211111_COLVAN,COL,H,7,,1
2021-11-11,211111_DETWSH,DET,H,0,,0
2021-11-11,211111_MTLCGY,MTL,H,4,,1
2021-11-11,211111_NJDNYI,NJD,H,4,,1
2021-11-11,211111_OTTLAK,OTT,H,0,,0
2021-11-11,211111_PITFLA,PIT,H,3,SO,1
2021-11-11,211111_SEAANA,SEA,H,4,,0
2021-11-11,211111_STLNSH,STL,H,3,OT,0
2021-11-11,211111_VGKMIN,VGK,H,3,,1
2021-11-11,211111_WPGSJS,WPG,H,4,,1
2021-11-12,211112_BUFEDM,BUF,H,3,,1
2021-11-12,211112_CARPHI,CAR,H,1,,0
2021-11-12,211112_CBJWSH,CBJ,H,3,,0
2021-11-12,211112_CHIARI,CHI,H,2,,1
2021-11-12,211112_TORCGY,TOR,H,2,OT,1
2021-11-13,211113_BUFTOR,BUF,H,4,,0
2021-11-13,211113_CARSTL,CAR,H,3,,1
2021-11-13,211113_CBJNYR,CBJ,H,3,,0
2021-11-13,211113_COLSJS,COL,H,6,,1
2021-11-13,211113_DALPHI,DAL,H,5,,1
2021-11-13,211113_DETMTL,DET,H,3,OT,1
2021-11-13,211113_NJDBOS,NJD,H,2,,0
2021-11-13,211113_NSHARI,NSH,H,4,,1
2021-11-13,211113_OTTPIT,OTT,H,6,,1
2021-11-13,211113_SEAMIN,SEA,H,2,,0
2021-11-13,211113_TBLFLA,TBL,H,3,OT,1
2021-11-13,211113_VGKVAN,VGK,H,7,,1
2021-11-13,211113_WPGLAK,WPG,H,3,OT,1
2021-11-14,211114_ANAVAN,ANA,H,5,,1
2021-11-14,211114_BOSMTL,BOS,H,5,,1
2021-11-14,211114_NYRNJD,NYR,H,4,SO,1
2021-11-14,211114_OTTCGY,OTT,H,0,,0
2021-11-14,211114_STLEDM,STL,H,4,,0
2021-11-14,211114_WSHPIT,WSH,H,6,,1
2021-11-15,211115_CBJDET,CBJ,H,5,,1
2021-11-15,211115_TBLNYI,TBL,H,4,,1
2021-11-16,211116_ANAWSH,ANA,H,3,OT,1
2021-11-16,211116_DALDET,DAL,H,5,,1
2021-11-16,211116_FLANYI,FLA,H,6,,1
2021-11-16,211116_MINSJS,MIN,H,1,,0
2021-11-16,211116_NYRMTL,NYR,H,3,,1
2021-11-16,211116_PHICGY,PHI,H,2,OT,1
2021-11-16,211116_PITBUF,PIT,H,1,,0
2021-11-16,211116_STLARI,STL,H,2,,0
2021-11-16,211116_TORNSH,TOR,H,3,,1
2021-11-16,211116_VGKCAR,VGK,H,2,,0
2021-11-16,211116_WPGEDM,WPG,H,5,,1
2021-11-17,211117_LAKWSH,LAK,H,0,,0
2021-11-17,211117_SEACHI,SEA,H,2,,0
2021-11-17,211117_VANCOL,VAN,H,2,,0
2021-11-18,211118_ANACAR,ANA,H,1,,0
2021-11-18,211118_ARICBJ,ARI,H,4,SO,0
2021-11-18,211118_BUFCGY,BUF,H,0,,0
2021-11-18,211118_EDMWPG,EDM,H,2,SO,1
2021-11-18,211118_FLANJD,FLA,H,4,,1
2021-11-18,211118_MINDAL,MIN,H,7,,1
2021-11-18,211118_MTLPIT,MTL,H,0,,0
2021-11-18,211118_PHITBL,PHI,H,3,SO,0
2021-11-18,211118_STLSJS,STL,H,4,,1
2021-11-18,211118_TORNYR,TOR,H,2,,1
2021-11-18,211118_VGKDET,VGK,H,5,,1
2021-11-19,211119_SEACOL,SEA,H,3,,0
2021-11-19,211119_VANWPG,VAN,H,3,,1
2021-11-20,211120_ARIDET,ARI,H,2,OT,1
2021-11-20,211120_DALSTL,DAL,H,4,,1
2021-11-20,211120_EDMCHI,EDM,H,5,,1
2021-11-20,211120_FLAMIN,FLA,H,5,,1
2021-11-20,211120_LAKCAR,LAK,H,4,,0
2021-11-20,211120_MTLNSH,MTL,H,6,,1
2021-11-20,211120_NYICGY,NYI,H,2,,0
2021-11-20,211120_PHIBOS,PHI,H,2,,0
2021-11-20,211120_SJSWSH,SJS,H,0,,0
2021-11-20,211120_TBLNJD,TBL,H,3,,0
2021-11-20,211120_TORPIT,TOR,H,0,,0
2021-11-20,211120_VGKCBJ,VGK,H,3,,1
2021-11-21,211121_BOSCGY,BOS,H,0,,0
2021-11-21,211121_LAKARI,LAK,H,1,OT,0
2021-11-21,211121_NYITOR,NYI,H,0,,0
2021-11-21,211121_NYRBUF,NYR,H,5,,1
2021-11-21,211121_SEAWSH,SEA,H,5,,1
2021-11-21,211121_TBLMIN,TBL,H,5,SO,1
2021-11-21,211121_VANCHI,VAN,H,0,,0
2021-11-22,211122_BUFCBJ,BUF,H,4,,0
2021-11-22,211122_COLOTT,COL,H,7,,1
2021-11-22,211122_NSHANA,NSH,H,3,,1
2021-11-22,211122_SJSCAR,SJS,H,2,OT,1
2021-11-22,211122_STLVGK,STL,H,5,,1
2021-11-22,211122_WPGPIT,WPG,H,1,,0
2021-11-23,211123_CGYCHI,CGY,H,5,,1
2021-11-23,211123_DALEDM,DAL,H,4,,1
2021-11-23,211123_TBLPHI,TBL,H,4,,1
2021-11-24,211124_ARIEDM,ARI,H,3,,0
2021-11-24,211124_BUFBOS,BUF,H,1,,0
2021-11-24,211124_CBJWPG,CBJ,H,3,,1
2021-11-24,211124_COLANA,COL,H,5,,1
2021-11-24,211124_DETSTL,DET,H,4,,1
2021-11-24,211124_FLAPHI,FLA,H,2,OT,1
2021-11-24,211124_LAKTOR,LAK,H,2,,0
2021-11-24,211124_NJDMIN,NJD,H,2,SO,0
2021-11-24,211124_NSHVGK,NSH,H,2,,0
2021-11-24,211124_NYINYR,NYI,H,1,,0
2021-11-24,211124_PITVAN,PIT,H,4,,1
2021-11-24,211124_SEACAR,SEA,H,2,,1
2021-11-24,211124_SJSOTT,SJS,H,6,,1
2021-11-24,211124_WSHMTL,WSH,H,6,,1
2021-11-26,211126_ANAOTT,ANA,H,4,,1
2021-11-26,211126_BOSNYR,BOS,H,2,,0
2021-11-26,211126_BUFMTL,BUF,H,4,,1
2021-11-26,211126_CBJVAN,CBJ,H,4,,1
2021-11-26,211126_CHISTL,CHI,H,3,OT,1
2021-11-26,211126_DALCOL,DAL,H,3,,1
2021-11-26,211126_MINWPG,MIN,H,7,,1
2021-11-26,211126_NSHNJD,NSH,H,4,,1
2021-11-26,211126_NYIPIT,NYI,H,0,,0
2021-11-26,211126_PHICAR,PHI,H,3,,0
2021-11-26,211126_SJSTOR,SJS,H,1,,0
2021-11-26,211126_TBLSEA,TBL,H,3,,1
2021-11-26,211126_WSHFLA,WSH,H,4,,1
2021-11-27,211127_ARIDAL,ARI,H,2,,0
2021-11-27,211127_CGYWPG,CGY,H,2,,0
2021-11-27,211127_COLNSH,COL,H,6,,1
2021-11-27,211127_DETBUF,DET,H,3,OT,1
2021-11-27,211127_FLASEA,FLA,H,1,,0
2021-11-27,211127_LAKOTT,LAK,H,4,,1
2021-11-27,211127_PITMTL,PIT,H,3,,0
2021-11-27,211127_STLCBJ,STL,H,6,,1
2021-11-27,211127_VGKEDM,VGK,H,2,,0
2021-11-28,211128_ANATOR,ANA,H,1,,0
2021-11-28,211128_BOSVAN,BOS,H,3,,1
2021-11-28,211128_CARWSH,CAR,H,2,,0
2021-11-28,211128_CHISJS,CHI,H,0,,0
2021-11-28,211128_MINTBL,MIN,H,4,,1
2021-11-28,211128_NJDPHI,NJD,H,5,,1
2021-11-29,211129_BUFSEA,BUF,H,4,,0
2021-11-29,211129_CGYPIT,CGY,H,2,SO,1
2021-11-29,211129_MTLVAN,MTL,H,1,,0
2021-11-29,211129_WPGARI,WPG,H,0,,0
2021-11-30,211130_BOSDET,BOS,H,1,,0
2021-11-30,211130_DALCAR,DAL,H,4,,1
2021-11-30,211130_FLAWSH,FLA,H,5,,1
2021-11-30,211130_LAKANA,LAK,H,4,SO,0
2021-11-30,211130_MINARI,MIN,H,5,,1
2021-11-30,211130_NJDSJS,NJD,H,2,,0
2021-11-30,211130_NSHCBJ,NSH,H,6,,1
2021-11-30,211130_STLTBL,STL,H,4,SO,1
2021-12-01,211201_ANAVGK,ANA,H,6,,1
2021-12-01,211201_DETSEA,DET,H,4,SO,1
2021-12-01,211201_EDMPIT,EDM,H,5,,1
2021-12-01,211201_NYRPHI,NYR,H,4,,1
2021-12-01,211201_OTTVAN,OTT,H,2,,0
2021-12-01,211201_TORCOL,TOR,H,8,,1
2021-12-02,211202_CAROTT,CAR,H,2,,0
2021-12-02,211202_DALCBJ,DAL,H,3,,1
2021-12-02,211202_FLABUF,FLA,H,7,,1
2021-12-02,211202_LAKCGY,LAK,H,2,,0
2021-12-02,211202_MINNJD,MIN,H,5,,1
2021-12-02,211202_MTLCOL,MTL,H,1,,0
2021-12-02,211202_NSHBOS,NSH,H,0,,0
2021-12-02,211202_NYISJS,NYI,H,1,OT,0
2021-12-02,211202_TBLSTL,TBL,H,4,,1
2021-12-02,211202_WSHCHI,WSH,H,3,SO,0
2021-12-03,211203_ANACGY,ANA,H,3,SO,0
2021-12-03,211203_ARIVGK,ARI,H,1,,0
2021-12-03,211203_NYRSJS,NYR,H,1,,1
2021-12-03,211203_SEAEDM,SEA,H,4,,1
2021-12-03,211203_WPGNJD,WPG,H,8,,1
2021-12-04,211204_BOSTBL,BOS,H,2,OT,0
2021-12-04,211204_CARBUF,CAR,H,6,,1
2021-12-04,211204_DETNYI,DET,H,4,OT,1
2021-12-04,211204_FLASTL,FLA,H,4,SO,1
2021-12-04,211204_MINTOR,MIN,H,4,SO,1
2021-12-04,211204_NSHMTL,NSH,H,4,OT,1
2021-12-04,211204_NYRCHI,NYR,H,3,,1
2021-12-04,211204_OTTCOL,OTT,H,6,OT,1
2021-12-04,211204_VANPIT,VAN,H,1,,0
2021-12-04,211204_WSHCBJ,WSH,H,3,,1
2021-12-05,211205_CBJSJS,CBJ,H,6,,1
2021-12-05,211205_EDMLAK,EDM,H,1,,0
2021-12-05,211205_NYICHI,NYI,H,2,SO,0
2021-12-05,211205_PHITBL,PHI,H,1,,0
2021-12-05,211205_VGKCGY,VGK,H,3,,1
2021-12-05,211205_WPGTOR,WPG,H,6,,1
2021-12-06,211206_DALARI,DAL,H,4,,1
2021-12-06,211206_NJDOTT,NJD,H,2,SO,0
2021-12-06,211206_PHICOL,PHI,H,5,,0
2021-12-06,211206_SEAPIT,SEA,H,1,,0
2021-12-06,211206_VANLAK,VAN,H,4,,1
2021-12-06,211206_WSHANA,WSH,H,4,SO,1
2021-12-07,211207_BUFANA,BUF,H,0,,0
2021-12-07,211207_CHINYR,CHI,H,2,,0
2021-12-07,211207_DETNSH,DET,H,2,,0
2021-12-07,211207_EDMMIN,EDM,H,1,,0
2021-12-07,211207_MTLTBL,MTL,H,2,,0
2021-12-07,211207_OTTNYI,OTT,H,3,,0
2021-12-07,211207_SJSCGY,SJS,H,5,,1
2021-12-07,211207_STLFLA,STL,H,4,OT,1
2021-12-07,211207_TORCBJ,TOR,H,5,,1
2021-12-07,211207_WPGCAR,WPG,H,2,,0
2021-12-08,211208_NJDPHI,NJD,H,3,,1
2021-12-08,211208_NYRCOL,NYR,H,3,,0
2021-12-08,211208_VANBOS,VAN,H,2,SO,1
2021-12-08,211208_VGKDAL,VGK,H,5,,1
2021-12-09,211209_CBJANA,CBJ,H,1,SO,0
2021-12-09,211209_CGYCAR,CGY,H,1,OT,0
2021-12-09,211209_EDMBOS,EDM,H,2,,0
2021-12-09,211209_LAKDAL,LAK,H,4,,1
2021-12-09,211209_MTLCHI,MTL,H,0,,0
2021-12-09,211209_NYINSH,NYI,H,3,,0
2021-12-09,211209_SEAWPG,SEA,H,0,,0
2021-12-09,211209_SJSMIN,SJS,H,2,,0
2021-12-09,211209_STLDET,STL,H,6,,1
2021-12-09,211209_TORTBL,TOR,H,3,,0
2021-12-10,211210_ARIFLA,ARI,H,1,,0
2021-12-10,211210_BUFNYR,BUF,H,1,,0
2021-12-10,211210_COLDET,COL,H,7,,1
2021-12-10,211210_NJDNSH,NJD,H,2,,0
2021-12-10,211210_VANWPG,VAN,H,4,SO,1
2021-12-10,211210_VGKPHI,VGK,H,3,,0
2021-12-10,211210_WSHPIT,WSH,H,2,,0
2021-12-11,211211_ARIPHI,ARI,H,3,,0
2021-12-11,211211_BUFWSH,BUF,H,2,SO,0
2021-12-11,211211_CGYBOS,CGY,H,2,,0
2021-12-11,211211_EDMCAR,EDM,H,1,,0
2021-12-11,211211_LAKMIN,LAK,H,2,,1
2021-12-11,211211_NYINJD,NYI,H,4,,1
2021-12-11,211211_OTTTBL,OTT,H,4,,1
2021-12-11,211211_PITANA,PIT,H,1,,1
2021-12-11,211211_SEACBJ,SEA,H,4,OT,0
2021-12-11,211211_SJSDAL,SJS,H,2,,1
2021-12-11,211211_STLMTL,STL,H,4,,1
2021-12-11,211211_TORCHI,TOR,H,5,,1
2021-12-12,211212_COLFLA,COL,H,3,,1
2021-12-12,211212_NYRNSH,NYR,H,0,,0
2021-12-12,211212_STLANA,STL,H,2,OT,0
2021-12-12,211212_VANCAR,VAN,H,2,,1
2021-12-12,211212_VGKMIN,VGK,H,6,,1
2021-12-14,211214_BOSVGK,BOS,H,1,,0
2021-12-14,211214_COLNYR,COL,H,4,,1
2021-12-14,211214_DALSTL,DAL,H,1,,0
2021-12-14,211214_DETNYI,DET,H,2,,1
2021-12-14,211214_EDMTOR,EDM,H,1,,0
2021-12-14,211214_FLAOTT,FLA,H,2,,0
2021-12-14,211214_PHINJD,PHI,H,6,,1
2021-12-14,211214_PITMTL,PIT,H,5,,1
2021-12-14,211214_SJSSEA,SJS,H,1,,0
2021-12-14,211214_TBLLAK,TBL,H,3,OT,1
2021-12-14,211214_VANCBJ,VAN,H,4,,1
2021-12-14,211214_WPGBUF,WPG,H,2,,0
2021-12-15,211215_ANASEA,ANA,H,4,,1
2021-12-15,211215_ARINYR,ARI,H,2,,0
2021-12-15,211215_CHIWSH,CHI,H,5,OT,1
2021-12-16,211216_CARDET,CAR,H,5,,1
2021-12-16,211216_EDMCBJ,EDM,H,5,,1
2021-12-16,211216_FLALAK,FLA,H,1,,0
2021-12-16,211216_MINBUF,MIN,H,2,SO,0
2021-12-16,211216_MTLPHI,MTL,H,3,SO,1
2021-12-16,211216_NJDVGK,NJD,H,3,,0
2021-12-16,211216_NSHCOL,NSH,H,5,,1
2021-12-16,211216_NYIBOS,NYI,H,3,,1
2021-12-16,211216_SJSVAN,SJS,H,2,,0
2021-12-16,211216_TBLOTT,TBL,H,2,,1
2021-12-17,211217_ANAARI,ANA,H,5,OT,0
2021-12-17,211217_CHINSH,CHI,H,2,OT,0
2021-12-17,211217_NYRVGK,NYR,H,2,SO,0
2021-12-17,211217_PITBUF,PIT,H,3,OT,1
2021-12-17,211217_STLDAL,STL,H,4,,1
2021-12-17,211217_WPGWSH,WPG,H,2,,0
2021-12-18,211218_CARLAK,CAR,H,5,,1
2021-12-18,211218_DALCHI,DAL,H,4,OT,1
2021-12-18,211218_DETNJD,DET,H,5,,1
2021-12-18,211218_PHIOTT,PHI,H,4,OT,1
2021-12-18,211218_SEAEDM,SEA,H,3,,0
2021-12-19,211219_NJDPIT,NJD,H,2,,0
2021-12-19,211219_NYIVGK,NYI,H,3,SO,0
2021-12-19,211219_WPGSTL,WPG,H,4,,1
2021-12-19,211219_WSHLAK,WSH,H,2,,0
2021-12-20,211220_DALMIN,DAL,H,7,,1
2021-12-21,211221_VGKTBL,VGK,H,3,,0
2021-12-28,211228_LAKVGK,LAK,H,3,,0
2021-12-28,211228_SJSARI,SJS,H,8,SO,1
2021-12-28,211228_TBLMTL,TBL,H,5,OT,1
2021-12-29,211229_ANAVAN,ANA,H,1,OT,0
2021-12-29,211229_BUFNJD,BUF,H,3,,0
2021-12-29,211229_FLANYR,FLA,H,4,,1
2021-12-29,211229_SEAPHI,SEA,H,2,OT,0
2021-12-29,211229_STLEDM,STL,H,4,,1
2021-12-29,211229_WSHNSH,WSH,H,5,,1
2021-12-30,211230_CARMTL,CAR,H,4,,1
2021-12-30,211230_CBJNSH,CBJ,H,4,SO,1
2021-12-30,211230_FLATBL,FLA,H,9,,1
2021-12-30,211230_LAKVAN,LAK,H,2,SO,1
2021-12-30,211230_NYIBUF,NYI,H,4,,1
2021-12-30,211230_SEACGY,SEA,H,4,,0
2021-12-30,211230_SJSPHI,SJS,H,3,OT,1
2021-12-31,211231_DETWSH,DET,H,1,,0
2021-12-31,211231_NJDEDM,NJD,H,6,OT,1
2021-12-31,211231_TBLNYR,TBL,H,3,SO,0
2021-12-31,211231_VGKANA,VGK,H,3,,1
2022-01-01,220101_BOSBUF,BOS,H,4,OT,1
2022-01-01,220101_CBJCAR,CBJ,H,4,,0
2022-01-01,220101_FLAMTL,FLA,H,5,,1
2022-01-01,220101_LAKPHI,LAK,H,6,,1
2022-01-01,220101_MINSTL,MIN,H,4,,0
2022-01-01,220101_NSHCHI,NSH,H,6,,1
2022-01-01,220101_NYIEDM,NYI,H,3,OT,1
