player_id,player_name,age,season,game_num,date,team,opponent,home_away_status,result,decision,GA,SA,SV,SV_perc,shutout,PIM,TOI
/b/blackma01,Mackenzie Blackwood,24,2021,24,2021-04-11,NJD,PIT,1,L,L,4,23,19,0.826,0,0,58.05
/b/blackma01,Mackenzie Blackwood,24,2021,25,2021-04-13,NJD,NYR,1,L,L,2,19,17,0.895,0,0,58.08333333333334
/b/blackma01,Mackenzie Blackwood,24,2021,26,2021-04-15,NJD,NYR,0,L,L,4,33,29,0.879,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,27,2021-04-18,NJD,NYR,1,L,L,4,25,21,0.84,0,0,59.06666666666667
/b/blackma01,Mackenzie Blackwood,24,2021,28,2021-04-24,NJD,PIT,0,L,L,3,36,33,0.917,0,0,58.41666666666666
/b/blackma01,Mackenzie Blackwood,24,2021,29,2021-04-25,NJD,PHI,0,L-SO,O,3,36,33,0.917,0,0,64.65
/b/blackma01,Mackenzie Blackwood,24,2021,30,2021-04-27,NJD,PHI,1,W,W,4,30,26,0.867,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,31,2021-04-29,NJD,PHI,1,W,W,3,24,21,0.875,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,32,2021-05-01,NJD,PHI,0,W,W,1,32,31,0.969,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,33,2021-05-04,NJD,BOS,1,W,W,3,36,33,0.917,0,0,62.03333333333333
/b/blackma01,Mackenzie Blackwood,24,2021,34,2021-05-06,NJD,NYI,0,W,W,1,33,32,0.97,0,0,60.0
/b/blackma01,Mackenzie Blackwood,24,2021,35,2021-05-08,NJD,NYI,0,L,L,5,27,22,0.815,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,1,2021-01-19,FLA,CHI,1,W,W,4,36,32,0.889,0,0,62.83333333333334
/b/bobrose01,Sergei Bobrovsky,32,2021,2,2021-01-26,FLA,CBJ,0,W,W,3,22,19,0.8640000000000001,0,0,62.71666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,3,2021-01-30,FLA,DET,0,W,W,2,27,25,0.926,0,0,62.66666666666666
/b/bobrose01,Sergei Bobrovsky,32,2021,4,2021-02-04,FLA,NSH,1,L-OT,O,6,41,35,0.8540000000000001,0,0,64.0
/b/bobrose01,Sergei Bobrovsky,32,2021,5,2021-02-09,FLA,DET,1,W,W,1,32,31,0.969,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,6,2021-02-11,FLA,TBL,1,W,W,2,21,19,0.905,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,7,2021-02-13,FLA,TBL,1,L,L,6,28,22,0.7859999999999999,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,8,2021-02-20,FLA,DET,0,L,L,2,27,25,0.926,0,0,58.0
/b/bobrose01,Sergei Bobrovsky,32,2021,9,2021-02-25,FLA,DAL,1,W,W,2,39,37,0.949,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,10,2021-02-27,FLA,CAR,1,L-SO,O,3,33,30,0.909,0,0,64.76666666666667
/b/bobrose01,Sergei Bobrovsky,32,2021,11,2021-03-04,FLA,NSH,0,W,W,4,35,31,0.8859999999999999,0,0,60.0
/b/bobrose01,Sergei Bobrovsky,32,2021,12,2021-03-06,FLA,NSH,0,W,W,2,30,28,0.933,0,0,59.93333333333333
/b/bobrose01,Sergei Bobrovsky,32,2021,13,2021-03-09,FLA,CBJ,0,W,W,2,40,38,0.95,0,0,59.9
