Unnamed: 0,date_recorded,time_recorded,game_id,date_game,time_game,team,pl_line,pl_odds
0.0,2023-02-13,14:00:00,1,2023-02-13,,CGY Flames,-1.5,+145
1.0,2023-02-13,14:00:00,1,2023-02-13,,OTT Senators,1.5,−195
2.0,2023-02-13,14:00:00,2,2023-02-13,,ARI Coyotes,1.5,−120
3.0,2023-02-13,14:00:00,2,2023-02-13,,NSH Predators,-1.5,+100
4.0,2023-02-13,14:00:00,3,2023-02-13,,FLA Panthers,1.5,−290
5.0,2023-02-13,14:00:00,3,2023-02-13,,MIN Wild,-1.5,+205
6.0,2023-02-13,14:00:00,4,2023-02-13,,DET Red Wings,1.5,−260
7.0,2023-02-13,14:00:00,4,2023-02-13,,VAN Canucks,-1.5,+185
8.0,2023-02-13,14:00:00,5,2023-02-13,,BUF Sabres,1.5,−220
9.0,2023-02-13,14:00:00,5,2023-02-13,,LA Kings,-1.5,+160
10.0,2023-02-14,17:07:23,6,2023-02-14,,CAR Hurricanes,-1.5,+145
11.0,2023-02-14,17:07:23,6,2023-02-14,,WAS Capitals,1.5,−195
12.0,2023-02-14,17:07:23,7,2023-02-14,,CHI Blackhawks,1.5,−225
13.0,2023-02-14,17:07:23,7,2023-02-14,,MTL Canadiens,-1.5,+165
14.0,2023-02-14,17:07:23,8,2023-02-14,,NJ Devils,-1.5,+115
15.0,2023-02-14,17:07:23,8,2023-02-14,,CBJ Blue Jackets,1.5,−145
16.0,2023-02-14,17:07:23,9,2023-02-14,,OTT Senators,1.5,−155
17.0,2023-02-14,17:07:23,9,2023-02-14,,NY Islanders,-1.5,+125
18.0,2023-02-14,17:07:23,10,2023-02-14,,FLA Panthers,-1.5,+170
19.0,2023-02-14,17:07:23,10,2023-02-14,,STL Blues,1.5,−235
20.0,2023-02-14,17:07:23,11,2023-02-14,,SEA Kraken,1.5,−225
21.0,2023-02-14,17:07:23,11,2023-02-14,,WPG Jets,-1.5,+165
22.0,2023-02-14,17:07:23,12,2023-02-14,,BOS Bruins,-1.5,+195
23.0,2023-02-14,17:07:23,12,2023-02-14,,DAL Stars,1.5,−275
24.0,2023-02-14,17:07:23,13,2023-02-14,,TB Lightning,-1.5,+195
25.0,2023-02-14,17:07:23,13,2023-02-14,,COL Avalanche,1.5,−275
26.0,2023-02-14,17:07:23,14,2023-02-14,,PIT Penguins,-1.5,+140
27.0,2023-02-14,17:07:23,14,2023-02-14,,SJ Sharks,1.5,−185
28.0,2023-02-15,16:51:02,15,2023-02-15,,CHI Blackhawks,2.5,−110
29.0,2023-02-15,16:51:02,15,2023-02-15,,TOR Maple Leafs,-2.5,−110
30.0,2023-02-15,16:51:02,16,2023-02-15,,TB Lightning,-1.5,+100
31.0,2023-02-15,16:51:02,16,2023-02-15,,ARI Coyotes,1.5,−120
32.0,2023-02-15,16:51:02,17,2023-02-15,,DET Red Wings,1.5,−120
33.0,2023-02-15,16:51:02,17,2023-02-15,,EDM Oilers,-1.5,+100
34.0,2023-02-15,16:51:02,18,2023-02-15,,COL Avalanche,1.5,−220
35.0,2023-02-15,16:51:02,18,2023-02-15,,MIN Wild,-1.5,+160
36.0,2023-02-15,16:51:02,19,2023-02-15,,NY Rangers,-1.5,+125
37.0,2023-02-15,16:51:02,19,2023-02-15,,VAN Canucks,1.5,−155
38.0,2023-02-15,16:51:02,20,2023-02-15,,BUF Sabres,-1.5,+105
39.0,2023-02-15,16:51:02,20,2023-02-15,,ANA Ducks,1.5,−130
40.0,2023-02-16,13:46:00,21,2023-02-16,18:00:00,MTL Canadiens,1.5,+135
41.0,2023-02-16,13:46:00,21,2023-02-16,18:00:00,CAR Hurricanes,-1.5,−175
42.0,2023-02-16,13:46:00,22,2023-02-16,18:08:00,WPG Jets,-1.5,+125
43.0,2023-02-16,13:46:00,22,2023-02-16,18:08:00,CBJ Blue Jackets,1.5,−155
44.0,2023-02-16,13:46:00,23,2023-02-16,18:08:00,FLA Panthers,-1.5,+180
45.0,2023-02-16,13:46:00,23,2023-02-16,18:08:00,WAS Capitals,1.5,−250
46.0,2023-02-16,13:46:00,24,2023-02-16,19:00:00,BOS Bruins,-1.5,+130
47.0,2023-02-16,13:46:00,24,2023-02-16,19:00:00,NSH Predators,1.5,−165
48.0,2023-02-16,13:46:00,25,2023-02-16,20:00:00,DET Red Wings,1.5,−130
49.0,2023-02-16,13:46:00,25,2023-02-16,20:00:00,CGY Flames,-1.5,+105
50.0,2023-02-16,13:46:00,26,2023-02-16,20:00:00,NJ Devils,-1.5,+150
51.0,2023-02-16,13:46:00,26,2023-02-16,20:00:00,STL Blues,1.5,−205
52.0,2023-02-16,13:46:00,27,2023-02-16,21:00:00,SJ Sharks,1.5,−155
53.0,2023-02-16,13:46:00,27,2023-02-16,21:00:00,VGK Golden Knights,-1.5,+125
54.0,2023-02-16,13:46:00,28,2023-02-16,21:00:00,PHI Flyers,1.5,−155
55.0,2023-02-16,13:46:00,28,2023-02-16,21:00:00,SEA Kraken,-1.5,+125
56.0,2023-02-17,10:05:42,29,2023-02-17,18:08:00,CHI Blackhawks,1.5,−110
57.0,2023-02-17,10:05:42,29,2023-02-17,18:08:00,OTT Senators,-1.5,−110
58.0,2023-02-17,10:05:42,30,2023-02-17,18:08:00,PIT Penguins,1.5,−290
59.0,2023-02-17,10:05:42,30,2023-02-17,18:08:00,NY Islanders,-1.5,+205
60.0,2023-02-17,10:05:42,31,2023-02-17,19:08:00,DAL Stars,1.5,−315
61.0,2023-02-17,10:05:42,31,2023-02-17,19:08:00,MIN Wild,-1.5,+220
62.0,2023-02-17,10:05:42,32,2023-02-17,20:08:00,LA Kings,-1.5,−110
63.0,2023-02-17,10:05:42,32,2023-02-17,20:08:00,ANA Ducks,1.5,−110
64.0,2023-02-17,10:05:42,33,2023-02-17,20:08:00,NY Rangers,1.5,−240
65.0,2023-02-17,10:05:42,33,2023-02-17,20:08:00,EDM Oilers,-1.5,+175
66.0,2023-02-18,10:12:07,34,2023-02-18,13:00:00,FLA Panthers,-1.5,+180
67.0,2023-02-18,10:12:07,34,2023-02-18,13:00:00,NSH Predators,1.5,−250
68.0,2023-02-18,10:12:07,35,2023-02-18,13:00:00,COL Avalanche,-1.5,+135
69.0,2023-02-18,10:12:07,35,2023-02-18,13:00:00,STL Blues,1.5,−175
70.0,2023-02-18,10:12:07,36,2023-02-18,16:08:00,NY Islanders,1.5,−120
71.0,2023-02-18,10:12:07,36,2023-02-18,16:08:00,BOS Bruins,-1.5,+100
72.0,2023-02-18,10:12:07,37,2023-02-18,16:30:00,NJ Devils,-1.5,+195
73.0,2023-02-18,10:12:07,37,2023-02-18,16:30:00,PIT Penguins,1.5,−275
74.0,2023-02-18,10:12:07,38,2023-02-18,17:00:00,CBJ Blue Jackets,1.5,−130
75.0,2023-02-18,10:12:07,38,2023-02-18,17:00:00,DAL Stars,-1.5,+105
76.0,2023-02-18,10:13:32,39,2023-02-18,18:00:00,MTL Canadiens,1.5,+125
77.0,2023-02-18,10:13:32,39,2023-02-18,18:00:00,TOR Maple Leafs,-1.5,−155
78.0,2023-02-18,10:13:32,40,2023-02-18,19:00:00,WAS Capitals,1.5,−155
79.0,2023-02-18,10:13:32,40,2023-02-18,19:00:00,CAR Hurricanes,-1.5,+125
80.0,2023-02-18,10:13:32,41,2023-02-18,21:00:00,NY Rangers,1.5,−220
81.0,2023-02-18,10:13:32,41,2023-02-18,21:00:00,CGY Flames,-1.5,+160
82.0,2023-02-18,10:13:32,42,2023-02-18,21:00:00,PHI Flyers,1.5,−260
83.0,2023-02-18,10:13:32,42,2023-02-18,21:00:00,VAN Canucks,-1.5,+185
84.0,2023-02-18,10:13:32,43,2023-02-18,21:30:00,DET Red Wings,1.5,−175
85.0,2023-02-18,10:13:32,43,2023-02-18,21:30:00,SEA Kraken,-1.5,+135
86.0,2023-02-18,10:13:32,44,2023-02-18,21:30:00,BUF Sabres,-1.5,+175
87.0,2023-02-18,10:13:32,44,2023-02-18,21:30:00,SJ Sharks,1.5,−240
88.0,2023-02-18,10:13:32,45,2023-02-18,21:38:00,ARI Coyotes,1.5,−130
89.0,2023-02-18,10:13:32,45,2023-02-18,21:38:00,LA Kings,-1.5,+105
90.0,2023-02-18,10:13:32,46,2023-02-18,21:38:00,TB Lightning,-1.5,+185
91.0,2023-02-18,10:13:32,46,2023-02-18,21:38:00,VGK Golden Knights,1.5,−260
92.0,2023-02-19,11:33:35,47,2023-02-19,13:00:00,NSH Predators,1.5,−175
93.0,2023-02-19,11:33:35,47,2023-02-19,13:00:00,MIN Wild,-1.5,+135
94.0,2023-02-19,11:33:35,48,2023-02-19,13:00:00,STL Blues,1.5,−185
95.0,2023-02-19,11:33:35,48,2023-02-19,13:00:00,OTT Senators,-1.5,+140
96.0,2023-02-19,11:33:35,49,2023-02-19,14:00:00,EDM Oilers,1.5,−275
97.0,2023-02-19,11:33:35,49,2023-02-19,14:00:00,COL Avalanche,-1.5,+195
98.0,2023-02-19,11:33:35,50,2023-02-19,17:00:00,TOR Maple Leafs,-1.5,−120
99.0,2023-02-19,11:33:35,50,2023-02-19,17:00:00,CHI Blackhawks,1.5,+100
100.0,2023-02-19,11:35:35,51,2023-02-19,18:00:00,WPG Jets,1.5,−260
101.0,2023-02-19,11:35:35,51,2023-02-19,18:00:00,NJ Devils,-1.5,+185
102.0,2023-02-19,11:35:35,52,2023-02-19,19:38:00,CBJ Blue Jackets,1.5,−240
103.0,2023-02-19,11:35:35,52,2023-02-19,19:38:00,ARI Coyotes,-1.5,+175
104.0,2023-02-20,10:06:07,53,2023-02-20,12:00:00,OTT Senators,1.5,+110
105.0,2023-02-20,10:06:07,53,2023-02-20,12:00:00,BOS Bruins,-1.5,−140
106.0,2023-02-20,10:06:07,54,2023-02-20,12:00:00,ANA Ducks,1.5,+140
107.0,2023-02-20,10:06:07,54,2023-02-20,12:00:00,FLA Panthers,-1.5,−185
108.0,2023-02-20,10:06:07,55,2023-02-20,15:00:00,SEA Kraken,-1.5,+155
109.0,2023-02-20,10:06:07,55,2023-02-20,15:00:00,SJ Sharks,1.5,−210
110.0,2023-02-20,10:06:07,56,2023-02-20,15:00:00,PHI Flyers,1.5,−130
111.0,2023-02-20,10:06:07,56,2023-02-20,15:00:00,CGY Flames,-1.5,+105
112.0,2023-02-20,11:06:44,57,2023-02-20,18:00:00,WPG Jets,1.5,−175
113.0,2023-02-20,11:06:44,57,2023-02-20,18:00:00,NY Rangers,-1.5,+135
114.0,2023-02-20,11:06:44,58,2023-02-20,18:00:00,NY Islanders,1.5,−210
115.0,2023-02-20,11:06:44,58,2023-02-20,18:00:00,PIT Penguins,-1.5,+155
116.0,2023-02-21,10:13:59,59,2023-02-21,18:00:00,ANA Ducks,1.5,+155
117.0,2023-02-21,10:13:59,59,2023-02-21,18:00:00,TB Lightning,-1.5,−210
118.0,2023-02-21,10:13:59,60,2023-02-21,18:00:00,STL Blues,1.5,+110
119.0,2023-02-21,10:13:59,60,2023-02-21,18:00:00,CAR Hurricanes,-1.5,−140
120.0,2023-02-21,10:13:59,61,2023-02-21,18:00:00,MTL Canadiens,1.5,+110
121.0,2023-02-21,10:13:59,61,2023-02-21,18:00:00,NJ Devils,-1.5,−140
122.0,2023-02-21,10:13:59,62,2023-02-21,18:00:00,DET Red Wings,1.5,−205
123.0,2023-02-21,10:13:59,62,2023-02-21,18:00:00,WAS Capitals,-1.5,+150
124.0,2023-02-21,10:13:59,63,2023-02-21,18:30:00,TOR Maple Leafs,-1.5,+135
125.0,2023-02-21,10:13:59,63,2023-02-21,18:30:00,BUF Sabres,1.5,−175
126.0,2023-02-21,10:13:59,64,2023-02-21,19:00:00,VAN Canucks,1.5,−195
127.0,2023-02-21,10:13:59,64,2023-02-21,19:00:00,NSH Predators,-1.5,+145
128.0,2023-02-21,10:13:59,65,2023-02-21,19:00:00,LA Kings,1.5,−260
129.0,2023-02-21,10:13:59,65,2023-02-21,19:00:00,MIN Wild,-1.5,+185
130.0,2023-02-21,10:13:59,66,2023-02-21,19:30:00,VGK Golden Knights,-1.5,−110
131.0,2023-02-21,10:13:59,66,2023-02-21,19:30:00,CHI Blackhawks,1.5,−110
132.0,2023-02-21,10:13:59,67,2023-02-21,20:00:00,PHI Flyers,1.5,+100
133.0,2023-02-21,10:13:59,67,2023-02-21,20:00:00,EDM Oilers,-1.5,−120
134.0,2023-02-22,09:58:00,68,2023-02-22,18:08:00,WPG Jets,1.5,−280
135.0,2023-02-22,09:58:00,68,2023-02-22,18:08:00,NY Islanders,-1.5,+200
136.0,2023-02-22,09:58:00,69,2023-02-22,20:30:00,CHI Blackhawks,1.5,+130
137.0,2023-02-22,09:58:00,69,2023-02-22,20:30:00,DAL Stars,-1.5,−165
138.0,2023-02-22,09:58:00,70,2023-02-22,20:38:00,CGY Flames,-1.5,+115
139.0,2023-02-22,09:58:00,70,2023-02-22,20:38:00,ARI Coyotes,1.5,−145
140.0,2023-02-23,11:32:22,71,2023-02-23,18:00:00,BUF Sabres,1.5,−120
141.0,2023-02-23,11:32:22,71,2023-02-23,18:00:00,TB Lightning,-1.5,+100
142.0,2023-02-23,11:32:22,72,2023-02-23,18:00:00,NY Rangers,-1.5,+150
143.0,2023-02-23,11:32:22,72,2023-02-23,18:00:00,DET Red Wings,1.5,−205
144.0,2023-02-23,11:32:22,73,2023-02-23,18:00:00,MIN Wild,-1.5,+140
145.0,2023-02-23,11:32:22,73,2023-02-23,18:00:00,CBJ Blue Jackets,1.5,−185
146.0,2023-02-23,11:32:22,74,2023-02-23,18:00:00,ANA Ducks,1.5,+105
147.0,2023-02-23,11:32:22,74,2023-02-23,18:00:00,WAS Capitals,-1.5,−130
148.0,2023-02-23,11:32:22,75,2023-02-23,18:00:00,LA Kings,1.5,−205
149.0,2023-02-23,11:32:22,75,2023-02-23,18:00:00,NJ Devils,-1.5,+150
150.0,2023-02-23,11:32:22,76,2023-02-23,18:00:00,EDM Oilers,1.5,−265
151.0,2023-02-23,11:32:22,76,2023-02-23,18:00:00,PIT Penguins,-1.5,+190
152.0,2023-02-23,11:32:22,77,2023-02-23,19:00:00,VAN Canucks,1.5,−260
153.0,2023-02-23,11:32:22,77,2023-02-23,19:00:00,STL Blues,-1.5,+185
154.0,2023-02-23,11:32:22,78,2023-02-23,20:00:00,CGY Flames,1.5,−235
155.0,2023-02-23,11:32:22,78,2023-02-23,20:00:00,VGK Golden Knights,-1.5,+170
156.0,2023-02-23,11:32:22,79,2023-02-23,21:00:00,BOS Bruins,-1.5,+145
157.0,2023-02-23,11:32:22,79,2023-02-23,21:00:00,SEA Kraken,1.5,−195
158.0,2023-02-23,11:32:22,80,2023-02-23,21:30:00,NSH Predators,-1.5,+185
159.0,2023-02-23,11:32:22,80,2023-02-23,21:30:00,SJ Sharks,1.5,−260
160.0,2023-02-24,10:03:03,81,2023-02-24,18:00:00,MIN Wild,1.5,−150
161.0,2023-02-24,10:03:03,81,2023-02-24,18:00:00,TOR Maple Leafs,-1.5,+120
162.0,2023-02-24,10:03:03,82,2023-02-24,18:00:00,BUF Sabres,1.5,−140
163.0,2023-02-24,10:03:03,82,2023-02-24,18:00:00,FLA Panthers,-1.5,+110
164.0,2023-02-24,10:03:03,83,2023-02-24,18:08:00,OTT Senators,1.5,−115
165.0,2023-02-24,10:03:03,83,2023-02-24,18:08:00,CAR Hurricanes,-1.5,−105
166.0,2023-02-24,10:03:03,84,2023-02-24,18:08:00,MTL Canadiens,1.5,−210
167.0,2023-02-24,10:03:03,84,2023-02-24,18:08:00,PHI Flyers,-1.5,+155
168.0,2023-02-24,10:03:03,85,2023-02-24,18:30:00,LA Kings,1.5,−265
169.0,2023-02-24,10:03:03,85,2023-02-24,18:30:00,NY Islanders,-1.5,+190
170.0,2023-02-24,10:03:03,86,2023-02-24,19:08:00,COL Avalanche,-1.5,+205
171.0,2023-02-24,10:03:03,86,2023-02-24,19:08:00,WPG Jets,1.5,−290
172.0,2023-02-25,11:26:19,87,2023-02-25,11:30:00,EDM Oilers,-1.5,−110
173.0,2023-02-25,11:26:19,87,2023-02-25,11:30:00,CBJ Blue Jackets,1.5,−110
174.0,2023-02-25,11:26:19,88,2023-02-25,12:00:00,NY Rangers,-1.5,+155
175.0,2023-02-25,11:26:19,88,2023-02-25,12:00:00,WAS Capitals,1.5,−210
176.0,2023-02-25,11:26:19,89,2023-02-25,14:30:00,PIT Penguins,-1.5,+150
177.0,2023-02-25,11:26:19,89,2023-02-25,14:30:00,STL Blues,1.5,−205
178.0,2023-02-25,11:27:02,90,2023-02-25,18:00:00,ANA Ducks,1.5,+145
179.0,2023-02-25,11:27:02,90,2023-02-25,18:00:00,CAR Hurricanes,-1.5,−195
180.0,2023-02-25,11:27:02,91,2023-02-25,18:00:00,BOS Bruins,-1.5,−110
181.0,2023-02-25,11:27:02,91,2023-02-25,18:00:00,VAN Canucks,1.5,−110
182.0,2023-02-25,11:27:02,92,2023-02-25,18:00:00,PHI Flyers,1.5,+100
183.0,2023-02-25,11:27:02,92,2023-02-25,18:00:00,NJ Devils,-1.5,−120
184.0,2023-02-25,11:27:02,93,2023-02-25,18:00:00,OTT Senators,-1.5,+135
185.0,2023-02-25,11:27:02,93,2023-02-25,18:00:00,MTL Canadiens,1.5,−175
186.0,2023-02-25,11:27:02,94,2023-02-25,19:00:00,TB Lightning,-1.5,+140
187.0,2023-02-25,11:27:02,94,2023-02-25,19:00:00,DET Red Wings,1.5,−185
188.0,2023-02-25,11:27:02,95,2023-02-25,21:00:00,CGY Flames,1.5,−260
189.0,2023-02-25,11:27:02,95,2023-02-25,21:00:00,COL Avalanche,-1.5,+185
190.0,2023-02-25,11:27:02,96,2023-02-25,21:00:00,DAL Stars,1.5,−265
191.0,2023-02-25,11:27:02,96,2023-02-25,21:00:00,VGK Golden Knights,-1.5,+190
192.0,2023-02-25,11:27:02,97,2023-02-25,21:00:00,CHI Blackhawks,1.5,−155
193.0,2023-02-25,11:27:02,97,2023-02-25,21:00:00,SJ Sharks,-1.5,+125
194.0,2023-02-26,09:51:56,98,2023-02-26,12:00:00,WAS Capitals,1.5,−240
195.0,2023-02-26,09:51:56,98,2023-02-26,12:00:00,BUF Sabres,-1.5,+175
196.0,2023-02-26,09:51:56,99,2023-02-26,13:00:00,CBJ Blue Jackets,1.5,+105
197.0,2023-02-26,09:51:56,99,2023-02-26,13:00:00,MIN Wild,-1.5,−130
198.0,2023-02-26,09:51:56,100,2023-02-26,14:30:00,NY Islanders,1.5,−225
199.0,2023-02-26,09:51:56,100,2023-02-26,14:30:00,WPG Jets,-1.5,+165
200.0,2023-02-26,09:51:56,101,2023-02-26,16:00:00,LA Kings,1.5,−225
201.0,2023-02-26,09:51:56,101,2023-02-26,16:00:00,NY Rangers,-1.5,+165
202.0,2023-02-26,09:51:56,102,2023-02-26,17:00:00,TB Lightning,-1.5,+200
203.0,2023-02-26,09:51:56,102,2023-02-26,17:00:00,PIT Penguins,1.5,−280
204.0,2023-02-26,09:53:16,103,2023-02-26,18:00:00,TOR Maple Leafs,-1.5,+155
205.0,2023-02-26,09:53:16,103,2023-02-26,18:00:00,SEA Kraken,1.5,−210
206.0,2023-02-26,09:53:16,104,2023-02-26,18:00:00,NSH Predators,-1.5,+140
207.0,2023-02-26,09:53:16,104,2023-02-26,18:00:00,ARI Coyotes,1.5,−185
208.0,2023-02-27,10:00:04,105,2023-02-27,18:00:00,DET Red Wings,1.5,−225
209.0,2023-02-27,10:00:04,105,2023-02-27,18:00:00,OTT Senators,-1.5,+165
210.0,2023-02-27,10:00:04,106,2023-02-27,19:30:00,BOS Bruins,-1.5,+165
211.0,2023-02-27,10:00:04,106,2023-02-27,19:30:00,EDM Oilers,1.5,−225
212.0,2023-02-27,10:00:04,107,2023-02-27,19:30:00,VAN Canucks,1.5,−120
213.0,2023-02-27,10:00:04,107,2023-02-27,19:30:00,DAL Stars,-1.5,+100
214.0,2023-02-27,10:00:04,108,2023-02-27,20:00:00,VGK Golden Knights,1.5,−225
215.0,2023-02-27,10:00:04,108,2023-02-27,20:00:00,COL Avalanche,-1.5,+165
216.0,2023-02-27,10:00:04,109,2023-02-27,21:00:00,CHI Blackhawks,1.5,−240
217.0,2023-02-27,10:00:04,109,2023-02-27,21:00:00,ANA Ducks,-1.5,+175
218.0,2023-02-28,09:03:23,110,2023-02-28,18:00:00,DET Red Wings,1.5,−225
219.0,2023-02-28,09:03:23,110,2023-02-28,18:00:00,OTT Senators,-1.5,+165
220.0,2023-02-28,09:03:23,111,2023-02-28,18:08:00,FLA Panthers,1.5,−185
221.0,2023-02-28,09:03:23,111,2023-02-28,18:08:00,TB Lightning,-1.5,+140
222.0,2023-02-28,09:03:23,112,2023-02-28,18:38:00,CBJ Blue Jackets,1.5,−130
223.0,2023-02-28,09:03:23,112,2023-02-28,18:38:00,BUF Sabres,-1.5,+105
224.0,2023-02-28,09:03:23,113,2023-02-28,19:08:00,PIT Penguins,-1.5,+175
225.0,2023-02-28,09:03:23,113,2023-02-28,19:08:00,NSH Predators,1.5,−240
226.0,2023-02-28,09:03:23,114,2023-02-28,19:08:00,SEA Kraken,-1.5,+155
227.0,2023-02-28,09:03:23,114,2023-02-28,19:08:00,STL Blues,1.5,−210
228.0,2023-02-28,09:03:23,115,2023-02-28,19:08:00,NY Islanders,1.5,−235
229.0,2023-02-28,09:03:23,115,2023-02-28,19:08:00,MIN Wild,-1.5,+170
230.0,2023-02-28,09:03:23,116,2023-02-28,19:08:00,LA Kings,1.5,−235
231.0,2023-02-28,09:03:23,116,2023-02-28,19:08:00,WPG Jets,-1.5,+170
232.0,2023-02-28,09:03:23,117,2023-02-28,20:08:00,BOS Bruins,-1.5,+185
233.0,2023-02-28,09:03:23,117,2023-02-28,20:08:00,CGY Flames,1.5,−260
234.0,2023-02-28,09:03:23,118,2023-02-28,20:08:00,CHI Blackhawks,1.5,−165
235.0,2023-02-28,09:03:23,118,2023-02-28,20:08:00,ARI Coyotes,-1.5,+130
236.0,2023-02-28,09:03:23,119,2023-02-28,21:38:00,MTL Canadiens,1.5,−195
237.0,2023-02-28,09:03:23,119,2023-02-28,21:38:00,SJ Sharks,-1.5,+145
238.0,2023-03-01,10:22:54,120,2023-03-01,18:30:00,NY Rangers,-1.5,+110
239.0,2023-03-01,10:22:54,120,2023-03-01,18:30:00,PHI Flyers,1.5,−140
240.0,2023-03-01,10:22:54,121,2023-03-01,19:00:00,TOR Maple Leafs,-1.5,+190
241.0,2023-03-01,10:22:54,121,2023-03-01,19:00:00,EDM Oilers,1.5,−265
242.0,2023-03-01,10:22:54,122,2023-03-01,19:30:00,ARI Coyotes,1.5,+120
243.0,2023-03-01,10:22:54,122,2023-03-01,19:30:00,DAL Stars,-1.5,−150
244.0,2023-03-01,10:22:54,123,2023-03-01,20:00:00,NJ Devils,1.5,−260
245.0,2023-03-01,10:22:54,123,2023-03-01,20:00:00,COL Avalanche,-1.5,+185
246.0,2023-03-01,10:22:54,124,2023-03-01,21:00:00,CAR Hurricanes,-1.5,+170
247.0,2023-03-01,10:22:54,124,2023-03-01,21:00:00,VGK Golden Knights,1.5,−235
248.0,2023-03-01,10:22:54,125,2023-03-01,21:00:00,WAS Capitals,-1.5,+130
249.0,2023-03-01,10:22:54,125,2023-03-01,21:00:00,ANA Ducks,1.5,−165
250.0,2023-03-02,10:52:46,126,2023-03-02,18:00:00,NSH Predators,1.5,−175
251.0,2023-03-02,10:52:46,126,2023-03-02,18:00:00,FLA Panthers,-1.5,+135
252.0,2023-03-02,10:52:46,127,2023-03-02,18:00:00,OTT Senators,1.5,−175
253.0,2023-03-02,10:52:46,127,2023-03-02,18:00:00,NY Rangers,-1.5,+135
254.0,2023-03-02,10:52:46,128,2023-03-02,18:00:00,PIT Penguins,1.5,−185
255.0,2023-03-02,10:52:46,128,2023-03-02,18:00:00,TB Lightning,-1.5,+140
256.0,2023-03-02,10:52:46,129,2023-03-02,18:05:00,BUF Sabres,1.5,−105
257.0,2023-03-02,10:52:46,129,2023-03-02,18:05:00,BOS Bruins,-1.5,−115
258.0,2023-03-02,10:52:46,130,2023-03-02,18:08:00,SEA Kraken,-1.5,+200
259.0,2023-03-02,10:52:46,130,2023-03-02,18:08:00,DET Red Wings,1.5,−280
260.0,2023-03-02,10:52:46,131,2023-03-02,19:30:00,DAL Stars,-1.5,+100
261.0,2023-03-02,10:52:46,131,2023-03-02,19:30:00,CHI Blackhawks,1.5,−120
262.0,2023-03-02,10:52:46,132,2023-03-02,20:00:00,TOR Maple Leafs,-1.5,+195
263.0,2023-03-02,10:52:46,132,2023-03-02,20:00:00,CGY Flames,1.5,−275
264.0,2023-03-02,10:52:46,133,2023-03-02,21:00:00,MIN Wild,-1.5,+145
265.0,2023-03-02,10:52:46,133,2023-03-02,21:00:00,VAN Canucks,1.5,−195
266.0,2023-03-02,10:52:46,134,2023-03-02,21:30:00,MTL Canadiens,1.5,−130
267.0,2023-03-02,10:52:46,134,2023-03-02,21:30:00,LA Kings,-1.5,+105
268.0,2023-03-02,10:52:46,135,2023-03-02,21:30:00,STL Blues,1.5,−275
269.0,2023-03-02,10:52:46,135,2023-03-02,21:30:00,SJ Sharks,-1.5,+195
270.0,2023-03-03,10:01:18,136,2023-03-03,18:08:00,SEA Kraken,-1.5,+140
271.0,2023-03-03,10:01:18,136,2023-03-03,18:08:00,CBJ Blue Jackets,1.5,−185
272.0,2023-03-03,10:01:18,137,2023-03-03,20:08:00,WPG Jets,1.5,−195
273.0,2023-03-03,10:01:18,137,2023-03-03,20:08:00,EDM Oilers,-1.5,+145
274.0,2023-03-03,10:01:18,138,2023-03-03,20:38:00,CAR Hurricanes,-1.5,−140
275.0,2023-03-03,10:01:18,138,2023-03-03,20:38:00,ARI Coyotes,1.5,+110
276.0,2023-03-03,10:01:18,139,2023-03-03,21:00:00,MTL Canadiens,1.5,−240
277.0,2023-03-03,10:01:18,139,2023-03-03,21:00:00,ANA Ducks,-1.5,+175
278.0,2023-03-03,10:01:18,140,2023-03-03,21:08:00,NJ Devils,-1.5,+210
279.0,2023-03-03,10:01:18,140,2023-03-03,21:08:00,VGK Golden Knights,1.5,−300
280.0,2023-03-04,10:53:49,141,2023-03-04,11:38:00,TB Lightning,-1.5,+135
281.0,2023-03-04,10:53:49,141,2023-03-04,11:38:00,BUF Sabres,1.5,−175
282.0,2023-03-04,10:53:49,142,2023-03-04,11:38:00,DET Red Wings,1.5,−165
283.0,2023-03-04,10:53:49,142,2023-03-04,11:38:00,NY Islanders,-1.5,+130
284.0,2023-03-04,10:53:49,143,2023-03-04,12:08:00,NY Rangers,1.5,−175
285.0,2023-03-04,10:53:49,143,2023-03-04,12:08:00,BOS Bruins,-1.5,+135
286.0,2023-03-04,10:53:49,144,2023-03-04,14:38:00,COL Avalanche,1.5,−280
287.0,2023-03-04,10:53:49,144,2023-03-04,14:38:00,DAL Stars,-1.5,+200
288.0,2023-03-04,10:53:49,145,2023-03-04,17:08:00,PIT Penguins,1.5,−235
289.0,2023-03-04,10:53:49,145,2023-03-04,17:08:00,FLA Panthers,-1.5,+170
290.0,2023-03-04,10:53:49,146,2023-03-04,17:08:00,WAS Capitals,-1.5,+170
291.0,2023-03-04,10:53:49,146,2023-03-04,17:08:00,SJ Sharks,1.5,−235
292.0,2023-03-04,10:54:31,147,2023-03-04,18:00:00,CBJ Blue Jackets,1.5,−105
293.0,2023-03-04,10:54:31,147,2023-03-04,18:00:00,OTT Senators,-1.5,−115
294.0,2023-03-04,10:54:31,148,2023-03-04,18:08:00,TOR Maple Leafs,-1.5,+120
295.0,2023-03-04,10:54:31,148,2023-03-04,18:08:00,VAN Canucks,1.5,−150
296.0,2023-03-04,10:54:31,149,2023-03-04,18:08:00,EDM Oilers,-1.5,+170
